product_id, brand, desc, size, original_price, new_price, price_change
3743827,Jean Michel Basquiat  Uniqlo  Vintage,Rare Jean Michel Basquit Long Shirt,l,$70,$50,28.57%
1643393,Uniqlo,Denim Jacket,m,$50,$45,10.0%
4250083,Art  Keith Haring  Uniqlo,Keith Haring Pop Art Fullprinted Big Logo Crewneck SweatshirtLargeBig LogoSpell OutVintageCasualHip HopRapStreetwear,l,$170,$137,19.41%
3962118,Uniqlo, x peanuts sweatshirts,l,$90,$51,43.33%
8121714,Kaws  Uniqlo,2016 Kaws x  All Over Tee,m,$42,$37,11.9%
6020280,Art  Jean Michel Basquiat  Uniqlo,Jean Michel Basquiat Pop Art T Shirt,l,$100,$90,10.0%
8339562,Kaws  Uniqlo,Kaws X Sesame Street Hooded Sweatshirt,l,$90,$81,10.0%
8435790,JWAnderson  Uniqlo,Olive Down Jacket,s,$90,-,
8123361,Kaws  Uniqlo,CHEAPEST HERE Elmo Plush Figure,os,$60,$34,43.33%
3393726,Uniqlo,trucker,l,$123,$110,10.57%
7908074,Kaws  Uniqlo,Snoopy Plush MediumLarge,os,$120,$87,27.5%
8238067,Kaws  Peanuts  Uniqlo,NEW Snoopy KAWS PEANUTS  Small White plush Sold out NWT,os,$55,-,
5258187,Lemaire  Uniqlo,Black UU Mac coat,s,$105,-,
7469797,Uniqlo,Navy  Turtleneck,s,$25,$22,12.0%
5829100,Kaws  Uniqlo,KAWS X SESAME STREET X  GRAPHIC TSHIRT ELMO BERT ERNIE BIG BIRD COOKIE MONSTER COMPANION BLUE WHITE BLACK,l,$63,$45,28.57%
7583625,Undercover  Uniqlo,Undercover x  zipper hooded jacket,s,$65,-,
5121128,Undercover  Uniqlo, X Undercover Snow White T Shirt,m,$55,$27,50.91%
7193389,Kaws  Peanuts  Uniqlo,Charlie Brown Tee,xl,$15,-,
4970463,Undercover  Uniqlo,FINAL LISTINGDelete AnytimeTactical Fleece Jacket For Kids Military Inspired  Undercover,s,$150,$50,66.67%
5199722,Kaws  Uniqlo,Skeleton  White,l,$85,-,
1302689,Uniqlo,HandMade Customs,32,$99,$80,19.19%
171737,Uniqlo,Blue Oxford Cloth Button Down,s,$15,-,
7415933,Flannel  Uniqlo,FREE SHIPPING 2000s  Flannel Cowboy American Country Style Rare Vintage versace chanel supreme balenciaga louis vuitton raf simons stone island hermes yves saint laurent moncler gucci celine tommy hilfiger ralph lauren,s,$80,$57,28.75%
8045332,Kaws  Peanuts  Uniqlo,Kaws X  X Peanuts Snoopy Skateboard Tee,l,$65,$25,61.54%
3980074,Uniqlo,Wellen surf Sweatshirts,l,$90,-,
8408457,Undercover  Uniqlo,fleece jacket,m,$216,-,
8301543,Undercover  Uniqlo, x Undercover Western Buttonup Shirt,l,$45,-,
